ci_id,biome,ci_divisio,ci_divis_1,country,new_or_con,new_or_c_1,ci_sls_1,ci_sls_2,ecosystem,tstor_ic,ha_high_ic,ha_ic,tonnes_ha_ic,tstor_blue_ic
KHM1053,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,5.763800144195557,0,96.64282989501953,0.0026304548892357345,0
KHM1053,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,59.80628204345703,0,700.3402099609375,0.02729409817699004,0
KHM1054,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,0.20241576433181763,0,0,8.662017799052456e-5,0
KHM1054,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,6.726618766784668,0,96.781494140625,0.002878535260218873,0
KHM1055,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,85.35333251953125,0,445.7735595703125,0.11706027994559516,0
KHM1055,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,34.44528579711914,147.69923400878906,147.82005310058594,0.047240976763199306,0
KHM1055,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,26.13312530517578,0,94.10163116455078,0.03584102546174367,0
KHM1056,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,478.6136779785156,1250.2869873046875,1524.8489990234375,0.21103081948628982,0
KHM1056,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,151.87249755859375,535.7967529296875,547.66619873046875,0.06696377285451977,0
KHM1056,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,26.60428237915039,101.9886245727539,101.9886245727539,0.011730386678520265,0
KHM1057,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,6.124990463256836,0,0,0.0024832820985517218,0
KHM1057,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,29.07358741760254,9.933903694152832,116.8688735961914,0.011787433728741062,0
KHM1058,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,177.317626953125,473.8427734375,473.8427734375,0.08192990997067126,0
KHM1058,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,208.99273681640625,312.40985107421875,690.1280517578125,0.09656544815151887,0
KHM1058,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,62.136775970458984,96.46217346191406,518.61279296875,0.028710402618196972,0
KHM1059,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,0.004346078727394342,0,0.09774544835090637,6.2055811057247696e-6,0
KHM1059,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,73.43328857421875,201.64071655273438,322.6230773925781,0.10485227182725601,0
KHM1059,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,12.274800300598145,0,131.55880737304688,0.017526665668020483,0
KHM1060,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,18.240550994873047,0,114.82272338867187,0.015085931796836555,0
KHM1060,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,60.31792068481445,96.4105453491211,511.4192810058594,0.04988621439307793,0
KHM1061,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,132.0529022216797,289.2759704589844,531.13702392578125,0.0833825233451283,0
KHM1061,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,173.52162170410156,390.47222900390625,860.60302734375,0.1095672297178137,0
KHM1062,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,41.721473693847656,0,201.81600952148437,0.03606565731388432,0
KHM1062,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,35.11063766479492,50.83564376831055,164.7452850341797,0.030350994679202402,0
KHM1063,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,2.9782731533050537,0,0,0.0038019699410289827,0
KHM1063,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,20.70104217529297,0,76.41990661621094,0.026426300089733793,0
KHM1064,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,858.1719970703125,1731.2877197265625,1731.2877197265625,0.24453106662287433,0
KHM1064,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,262.5682678222656,655.56634521484375,810.267578125,0.07481728465982392,0
KHM1064,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,120.6613998413086,96.44378662109375,569.49920654296875,0.03438175669228559,0
KHM1065,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,365.6953430175781,774.62347412109375,774.62347412109375,0.279988165635037,0
KHM1065,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,81.7442855834961,227.22108459472656,227.22108459472656,0.06258606517329789,0
KHM1065,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,73.92131805419922,0,194.78695678710937,0.05659654857109985,0
KHM1066,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,41.171722412109375,30.953777313232422,317.96710205078125,0.038403233321931345,0
KHM1066,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,102.91295623779297,284.9095764160156,595.320556640625,0.09599283291308844,0
KHM1067,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,570.75518798828125,1337.397705078125,1818.7330322265625,0.2131799427746499,0
KHM1067,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,180.27877807617188,180.62957763671875,717.53985595703125,0.06733503330775018,0
KHM1067,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,37.133155822753906,88.78997802734375,107.89642333984375,0.013869421075677315,0
KHM1068,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,205.8484649658203,502.3500061035156,1099.8487548828125,0.12910230734281217,0
KHM1069,Terrestrial,Asia-Pacific Field Division,Americas Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,515.24261474609375,1034.5240478515625,1035.6209716796875,0.35667542226828314,0
KHM1069,Terrestrial,Asia-Pacific Field Division,Americas Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,125.07240295410156,218.17233276367188,309.0975036621094,0.08658106076832661,0
KHM1069,Terrestrial,Asia-Pacific Field Division,Americas Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,21.818397521972656,0,94.126861572265625,0.015103731575467202,0
KHM1070,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,0.1766282320022583,0,0,1.0246326878807434e-4,0
KHM1070,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,17.445640563964844,0,340.4154968261719,0.010120337717374694,0
KHM1070,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,23.375415802001953,0,234.36764526367187,0.013560241673725769,0
KHM1071,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,162.5405731201172,233.5027313232422,233.5027313232422,0.3214233485339184,0
KHM1071,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,169.1907501220703,269.4078369140625,272.185546875,0.3345740475826501,0
KHM1072,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,1.271557092666626,0,9.344489097595215,0.001706009462348225,0
KHM1072,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,73.10758972167969,137.61181640625,376.6756896972656,0.09808622873008249,0
KHM1072,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,27.323768615722656,6.620167255401611,172.29771423339844,0.03665946898827737,0
KHM1073,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,882.9000244140625,1520.362060546875,1520.362060546875,0.462546770405213,0
KHM1073,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,114.61432647705078,320.26031494140625,340.26788330078125,0.06004585467002524,0
KHM1073,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,4.272569179534912,0,0,0.00223837696305227,0
KHM1074,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,466.98663330078125,678.30352783203125,872.1195068359375,0.10207291171878245,0
KHM1074,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,1011.575927734375,2046.345458984375,2664.810546875,0.22110804251215294,0
KHM1074,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,283.6610412597656,473.278564453125,820.888916015625,0.06200200681957618,0
KHM1075,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,658.50323486328125,865.42431640625,865.42431640625,0.6479736628420971,0
KHM1075,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,111.81825256347656,146.9998321533203,150.8238983154297,0.11003026082506918,0
KHM1076,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,720.822998046875,895.96160888671875,895.96160888671875,0.5299117072690532,0
KHM1076,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,304.56658935546875,447.5782165527344,454.3729553222656,0.22390157053781143,0
KHM1076,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,4.0251054763793945,5.2508111000061035,5.2508111000061035,0.0029590489214489733,0
KHM1077,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,692.44281005859375,872.01953125,872.01953125,0.609732584914889,0
KHM1077,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,114.93903350830078,148.58274841308594,148.58274841308594,0.10120990931035158,0
KHM1077,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,48.271339416503906,49.5864143371582,115.05221557617187,0.04250547212301669,0
KHM1078,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,688.34002685546875,919.35931396484375,919.35931396484375,0.6122605330221379,0
KHM1078,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,102.32707977294922,153.4099884033203,159.1940460205078,0.09101727338244643,0
KHM1078,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,15.808815002441406,28.55730628967285,45.709957122802734,0.014061529363707156,0
KHM1079,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,603.17132568359375,805.48876953125,805.48876953125,0.5330157877057615,0
KHM1079,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,154.02560424804687,202.65956115722656,202.65956115722656,0.13611071229568839,0
KHM1079,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,45.07304382324219,0,0,0.03983054720068768,0
KHM1080,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,43.21474838256836,64.7784194946289,64.7784194946289,0.13972694122661783,0
KHM1080,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,33.56962966918945,51.58488845825195,51.58488845825195,0.10854122371051945,0
KHM1080,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,129.6041717529297,192.91468811035156,192.91468811035156,0.4190512537277861,0
KHM1081,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,619.43011474609375,817.05267333984375,817.05267333984375,0.443565331938942,0
KHM1081,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,177.62770080566406,305.7681884765625,315.79498291015625,0.12719673808838225,0
KHM1081,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,139.39845275878906,166.92483520507812,263.1036376953125,0.09982130267443076,0
KHM1083,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,0.5944993495941162,0,0,0.0023879311921357494,0
KHM1084,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,9.367830276489258,0,16.968082427978516,0.057843965893728054,0
KHM1085,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,17.090740203857422,0,38.882450103759766,0.0524964375348858,0
KHM1085,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,6.473329067230225,0,0,0.019883674490816516,0
KHM1085,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,46.52225875854492,77.57921600341797,87.51142883300781,0.14289918527627757,0
KHM1086,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,75.73039245605469,93.04175567626953,93.04175567626953,0.26960871677900494,0
KHM1086,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,18.970355987548828,39.802146911621094,48.25887680053711,0.06753660147228036,0
KHM1086,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,74.05274963378906,93.10990905761719,139.5893096923828,0.26363611959766836,0
KHM1087,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,17.58909034729004,0,66.35552978515625,0.05312159206091643,0
KHM1087,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,24.39964485168457,31.976327896118164,81.99303436279297,0.07369044985559049,0
KHM1088,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,30.80664825439453,73.1771240234375,73.1771240234375,0.031489337082339655,0
KHM1088,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,38.914981842041016,88.3409423828125,113.975341796875,0.03977735489619042,0
KHM1088,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,21.78322982788086,80.88643646240234,80.88643646240234,0.022265955748508523,0
KHM1089,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,25.281312942504883,0,96.87239837646484,0.06588822763227752,0
KHM1090,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,26.130319595336914,96.80570220947266,96.80570220947266,0.0640354839860239,0
KHM1092,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,31.543983459472656,60.991302490234375,60.991302490234375,0.041425660519886345,0
KHM1092,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,37.76231384277344,10.859965324401855,130.7549591064453,0.04959198624060809,0
KHM1092,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,103.48017120361328,270.0049133300781,270.141357421875,0.13589705461037124,0
KHM1093,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,155.7569580078125,282.86822509765625,288.0574645996094,0.2946593984256763,0
KHM1093,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,11.656946182250977,4.985540866851807,35.083526611328125,0.022052489939937525,0
KHM1094,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,8.005613327026367,0,40.74909210205078,0.05560612160190573,0
KHM1094,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,25.90045738220215,78.38616180419922,78.38616180419922,0.17990176691117699,0
KHM1096,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,213.36538696289062,279.603515625,279.603515625,0.1338628824481248,0
KHM1096,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,693.44036865234375,924.9896240234375,984.26666259765625,0.435056162927859,0
KHM1096,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,115.72459411621094,215.03651428222656,239.10134887695312,0.07260422113934346,0
KHM1097,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,41.81477355957031,0,114.18495178222656,0.32194928826278346,0
KHM1098,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,27.13727378845215,0,114.5930404663086,0.08812806088543548,0
KHM1098,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,1.5287438145605847e-5,0,0,4.96458225752796e-8,0
KHM1100,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,21.76063346862793,15.723307609558105,55.48335647583008,0.13466571860033374,0
KHM1101,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,297.59246826171875,451.0827941894531,451.0827941894531,0.4256002578003214,0
KHM1101,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,164.96836853027344,248.14524841308594,248.14524841308594,0.2359286193817105,0
KHM1102,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,0.04453039541840553,0,0,2.8063901319303944e-5,0
KHM1102,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,106.07730102539062,179.4415740966797,459.6835021972656,0.06685193069191153,0
KHM1102,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,82.321014404296875,67.45658874511719,496.62738037109375,0.05188026746765204,0
KHM1103,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,4.525278568267822,0,41.33241653442383,0.0057028626838575725,0
KHM1103,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,0.27089807391166687,0,0,3.413921360936433e-4,0
KHM1105,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,5.08217191696167,0,42.21099090576172,0.023402891494573908,0
KHM1105,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,11.178669929504395,11.338103294372559,95.61830139160156,0.05147665283433595,0
KHM1106,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,26.316360473632812,0.3498026430606842,326.9544372558594,0.023040466891061664,0
KHM1106,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,2.4533438682556152,0,0,0.002147948544236123,0
KHM1107,Terrestrial,Asia-Pacific Field Division,Asia-Pacific Field Division,Cambodia,NA,New this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,66.43046569824219,118.04861450195312,847.4161376953125,0.033688557076039446,0
